,Unnamed: 0,Smiles_A,Smiles_B,natoms,Ea_DFT,Ea_nn,Diff_MolA,Eb_DFT,Eb_nn,Diff_molB,Diff_abi,Diff_NN,Diff_NN_abi,n_atoms
209,209,CC[N+]([O-])=O,C/C=[N+](/[O-])\O,5.0,-912.1249357141194,-919.3198540191652,7.1949183050456895,-883.3874116371875,-910.4163360671996,27.02892443001224,28.73752407693189,8.903517951965341,-19.83400612496655,5
210,210,CCC[N+]([O-])=O,CC/C=[N+](/[O-])\O,6.0,-1208.7509764251727,-1215.2214686164855,6.470492191312815,-1188.8367978957401,-1211.172879512787,22.33608161704683,19.914178529432547,4.048589103698532,-15.865589425734015,6
211,211,CCCC[N+]([O-])=O,CCC/C=[N+](/[O-])\O,7.0,-1505.1185514358983,-1512.3939084320068,7.275356996108486,-1477.0124397119614,-1505.2404802551266,28.228040543165665,28.10611172393715,7.15342817687997,-20.952683547057177,7
212,212,CC(C)C[N+]([O-])=O,CC(C)/C=[N+](/[O-])\O,7.0,-1506.8301374336645,-1514.4218097839355,7.591672350270983,-1486.2779976825366,-1508.1658590316772,21.887861349140852,20.552139751128152,6.255950752258286,-14.296188998869866,7
213,213,[O-][N+](CCc1ccccc1)=O,[O-]/[N+](/O)=C/Cc1ccccc1,11.0,-2169.669410464022,-2175.446746101379,5.777335637357282,-2150.415354889487,-2170.7009009628296,20.28554607334263,19.25405557453496,4.745845138549612,-14.508210435985347,11
214,214,[O-][N+](CC1CCCCC1)=O,[O-]/[N+](/O)=C/C1CCCCC1,10.0,-2273.143887753887,-2280.567374267578,7.423486513691387,-2253.048723619171,-2274.2922458953863,21.24352227621512,20.09516413471601,6.2751283721922855,-13.82003576252373,10
215,215,CN[N+]([O-])=O,C/N=[N+](/[O-])\O,5.0,-772.7062354945201,-795.8294411659241,23.12320567140398,-748.7203831817168,-779.542099685669,30.821716503952302,23.985852312803445,16.287341480255122,-7.698510832548322,5
216,216,CC(C)C#N,CC(C)=C=N,5.0,-1211.6135025055773,-1211.635077747345,0.021575241767550324,-1183.860760483576,-1192.179030441284,8.318269957708026,27.752742022001254,19.456047306060785,-8.296694715940474,5
217,217,N#CC(C(C#N)C#N)C#N,N=C=C(C(C#N)C#N)C#N,10.0,-1484.921750436885,-1486.760116355896,1.8383659190108117,-1469.0021948239762,-1474.223671016693,5.221476192717091,15.919555612909107,12.536445339202828,-3.3831102737062797,10
218,218,CC(O)=C(C#N)C#N,CC(C(C#N)=C=N)=O,8.0,-1369.3835397572916,-1371.9729120941165,2.589372336824681,-1360.568600557594,-1367.013561985016,6.4449614274219575,8.81493919969762,4.959350109100342,-3.855589090597277,8
219,219,CNC#N,CN=C=N,4.0,-775.5786953226944,-786.5238969612121,10.945201638517688,-773.040518595123,-772.8362666015623,-0.2042519935605469,2.5381767275714537,13.687630359649686,11.149453632078234,4
220,220,CCCN/N=N/c(cc1)ccc1OC,CCC/N=N/Nc(cc1)ccc1OC,14.0,-3010.1781893184693,-3006.3642820587156,-3.813907259753705,-3009.977660648921,-3010.312408584595,0.3347479356734766,0.20052866954802084,-3.9481265258791614,-4.148655195427182,14
221,221,CCCN/N=N/c1ccc(C)cc1,CCC/N=N/Nc1ccc(C)cc1,13.0,-2914.597872668059,-2913.9589437332147,-0.6389289348435341,-2916.0878356859967,-2917.6479084777834,1.5600727917867516,-1.4899630179379528,-3.6889647445682394,-2.1990017266302857,13
222,222,CCCN/N=N/c(cc1)ccc1[N+]([O-])=O,CCC/N=N/Nc(cc1)ccc1[N+]([O-])=O,15.0,-2817.098952507616,-2811.5231823577888,-5.575770149827349,-2818.4150215997097,-2815.436824356079,-2.9781972436308024,-1.3160690920940397,-3.9136419982905855,-2.5975729061965467,15
223,223,CCCN/N=N/c1ccccc1,CCC/N=N/Nc1ccccc1,12.0,-2615.592325984995,-2616.3444509811397,0.7521249961455396,-2616.8311666201707,-2619.371875808716,2.5407091885454065,-1.2388406351756205,-3.0274248275754867,-1.7885841923998669,12
224,224,CC(CC(C)=O)=O,CC(/C=C(/C)\O)=O,7.0,-1555.4461662040756,-1555.5618511962894,0.11568499221357342,-1542.1053638231845,-1542.2497678985596,0.14440407537517785,13.340802380891091,13.312083297729487,-0.02871908316160443,7
225,225,[O-][N+](CC=O)=O,[O-][N+](/C=C\O)=O,6.0,-874.1686823263158,-879.7010905036926,5.532408177376852,-873.6657504190002,-875.6341155166626,1.9683650976622855,0.5029319073154284,4.066974987029994,3.564043079714565,6
226,226,N=CC[N+]([O-])=O,N/C=C\[N+]([O-])=O,6.0,-934.5849799837224,-939.7211468582152,5.136166874492801,-942.606796963056,-948.0841726226806,5.477375659624614,-8.021816979333494,-8.363025764465307,-0.341208785131812,6
227,227,[O-][N+](CC=O)=O,[O-]/[N+](/O)=C/C=O,6.0,-874.1686616179395,-879.6994190597534,5.530757441813876,-861.2133131245322,-880.0487508430481,18.835437718516005,12.955348493407428,-0.3493317832947014,-13.304680276702127,6
228,228,N=CC[N+]([O-])=O,N=C/C=[N+](/[O-])\O,6.0,-934.5850000645787,-939.7183317947388,5.133331730159854,-926.3087417136903,-939.0251224136352,12.716380699944805,8.276258350888497,0.6932093811035429,-7.5830489697849535,6
229,229,CC(C)=N,CC(N)=C,4.0,-1039.0123729480802,-1042.6348532295226,3.6224802814426766,-1031.494170625123,-1036.2377974205015,4.743626795378759,7.518202322956995,6.397055809020912,-1.1211465139360826,4
230,230,O=C(CCC1)CC1=O,OC(CCC1)=CC1=O,8.0,-1726.6355985021014,-1726.7430461425781,0.10744764047672106,-1716.8379788344503,-1717.142448097229,0.3044692627784116,9.797619667650906,9.600598045349216,-0.1970216223016905,8
231,231,N=C(CCC1)CC1=N,NC(CCC1)=CC1=N,8.0,-1839.798185253065,-1841.2506794128415,1.4524941597769612,-1841.7752953715783,-1842.2931326065063,0.517837234928038,-1.9771101185135649,-1.0424531936646415,0.9346569248489232,8
232,232,CC(C)(OC(C1)=O)OC1=O,CC(C)(O1)OC(O)=CC1=O,10.0,-1957.940753132851,-1957.7153096237187,-0.2254435091326741,-1941.553951801444,-1941.8874392852786,0.3334874838346877,16.386801331407238,15.827870338439881,-0.5589309929673618,10
233,233,CCOC(CC(OCC)=O)=O,CCOC(/C=C(\O)/OCC)=O,11.0,-2379.594519659836,-2379.3446087722778,-0.24991088755814414,-2367.5109689202263,-2362.174305038452,-5.336663881774257,12.083550739609564,17.170303733825676,5.086752994216113,11
234,234,O=C(C1)Nc2ncnn2C1=O,OC(n1ncnc1N1)=CC1=O,11.0,-1739.71800053331,-1731.660610153198,-8.057390380111883,-1731.494015784747,-1725.108549911499,-6.385465873247996,8.223984748562998,6.5520602416991105,-1.6719245068638884,11
235,235,O=C(CCO1)CC1=O,OC(OCC1)=CC1=O,8.0,-1538.883327422192,-1539.0004808807373,0.11715345854531732,-1524.2787960693647,-1524.1387051391605,-0.14009093020445107,14.60453135282728,14.861775741577047,0.2572443887497684,8
236,236,O=C(CCO1)CC1=O,OC(CCO1)=CC1=O,8.0,-1538.8833537783207,-1538.9957304611205,0.11237668280023172,-1527.1185257360542,-1527.506224822998,0.387699086944167,11.764828042266345,11.489505638122411,-0.2753224041439353,8
237,237,OC(OCC1)=CC1=O,OC(CCO1)=CC1=O,8.0,-1524.2787960693647,-1524.1385291976928,-0.14026687167188354,-1527.118522598418,-1527.5055210571286,0.3869984587108775,-2.839726529053223,-3.366991859435984,-0.527265330382761,8
238,238,Oc(cc1)ccc1C(O1)=CC=C(C(O)=C2)C1=CC2=O,Oc(cc1)ccc1C(O1)=CC=C2C1=CC(O)=CC2=O,19.0,-3537.124571727873,-3506.587338409424,-30.537233318449125,-3541.5507660971184,-3514.2671834564208,-27.28358264069766,-4.4261943692454215,-7.6798450469968875,-3.253650677751466,19
239,239,Oc(c(C(C=C1)=O)c2C1=O)ccc2O,OC(C=CC1=O)=C(C(C=C2)=O)C1=C2O,14.0,-2466.47614185852,-2443.84387097168,-22.63227088684016,-2456.365545128001,-2439.487384300232,-16.87816082776908,10.110596730518862,4.356486671447783,-5.75411005907108,14
240,240,CC(O1)=CC(O)=CC1=O,CC(OC(C1)=O)=CC1=O,9.0,-1695.9767364770496,-1697.2401252593995,1.2633887823499208,-1701.6879643499826,-1701.0080877227786,-0.6798766272040666,-5.711227872932795,-3.767962463378808,1.9432654095539876,9
241,241,CC(C(Oc1c2cccc1)=O)=C2O,CC(C(c(cccc1)c1O1)=O)C1=O,13.0,-2507.3230995349327,-2492.240970085144,-15.08212944978868,-2511.2867182394457,-2496.692992973328,-14.593725266117874,-3.9636187045130096,-4.452022888183818,-0.4884041836708093,13
242,242,CC(CC(O1)=O)=CC1=O,CC(C=C(O)O1)=CC1=O,9.0,-1709.4068886206492,-1708.1974079589843,-1.209480661664884,-1694.9139691680402,-1696.102839614868,1.1888704468281048,14.492919452609158,12.094568344116167,-2.3983511084929887,9
243,243,CCC(C(C(C)=O)=C(O)O1)=CC1=O,CCC(C(C(C)=O)C(O1)=O)=CC1=O,13.0,-2574.130390682335,-2563.5023666381835,-10.628024044151516,-2574.24643982392,-2567.030520881653,-7.215918942266853,-0.116049141584881,-3.528154243469544,-3.4121051018846633,13
