,Unnamed: 0,Smiles_A,Smiles_B,natoms,Ea_DFT,Ea_nn,Diff_MolA,Eb_DFT,Eb_nn,Diff_molB,Diff_abi,Diff_NN,Diff_NN_abi,n_atoms
421,421,Oc1cccc2nc3ccccc3cc12,O=C1C2=Cc(cccc3)c3NC2=CC=C1,15.0,-2929.1231739427667,-2928.5194654685583,-0.6037084742083607,-2924.9825062436157,-2930.1099451593323,5.127438915716539,4.140667699150981,-1.5904796907739185,-5.7311473899249,15
422,422,Oc1cc2nc3ccccc3nc2cc1,O=C1C=Cc2nc3ccccc3nc2C1,15.0,-2800.026958619411,-2798.5739319099766,-1.4530267094341982,-2800.341021463443,-2799.485466785851,-0.8555546775924086,-0.31406284403237805,-0.9115348758741676,-0.5974720318417894,15
423,423,Cc1c(C)c(O)c(C)c2nc3ccccc3nc12,CC(C1=Nc(cccc2)c2NC1=C1C)=C(C)C1=O,18.0,-3694.301526642236,-3693.801816564865,-0.4997100773707643,-3692.4853422872084,-3692.304935900141,-0.1804063870672508,1.816184355027417,1.4968806647239037,-0.3193036903035136,18
424,424,Oc1cc2nc3ccccc3nc2cc1O,OC1=CC2=Nc(cccc3)c3NC2=CC1=O,16.0,-2897.958240476177,-2894.556742177894,-3.4014982982830584,-2894.530153710329,-2894.120943705102,-0.4092100052271235,3.428086765848093,0.4357984727921576,-2.992288293055936,16
425,425,CN(C1=Nc(cccc2)c2NC1=C1OC)NC(c2ccccc2)C1=O,CN(c1nc2ccccc2nc11)NC(c2ccccc2)C(O)=C1OC,25.0,-4825.062474957279,-4840.149202467089,15.086727509809863,-4869.615973908484,-4847.379903167468,-22.236070741016192,-44.553498951205256,-7.230700700379202,37.32279825082605,25
426,426,CN(c1nc2ccccc2nc11)NC(c2ccccc2)C(O)=C1C#N,CN(c1nc2ccccc2nc1C1C#N)NC(c2ccccc2)C1=O,25.0,-4685.752970733197,-4661.862059147947,-23.890911585250247,-4684.979458629945,-4680.947815437234,-4.031643192711273,0.7735121032519601,-19.08575628928702,-19.859268392538983,25
427,427,O=C(C1)Nc2c1nccc2,O=C1NC2=CC=CNC2=C1,10.0,-1859.4430357751864,-1859.757051198829,0.31401542364255874,-1844.9726484819503,-1841.953355253201,-3.019293228749348,14.470387293236172,17.80369594562808,3.3333086523919064,10
428,428,Oc1cc(nccc2)c2n1C1CCCCC1,O=C1N(C2CCCCC2)C2=CC=CNC2=C1,16.0,-3494.2114210484497,-3493.328185311503,-0.8832357369465171,-3500.003586378737,-3494.9309806635993,-5.072605715137797,-5.792165330287388,-1.6027953520961091,4.18936997819128,16
429,429,CCOC1=NCCCC1C(C)=O,CCOC(NCCC1)=C1C(C)=O,12.0,-2763.3101039079024,-2761.1911494700926,-2.1189544378098617,-2754.1070995371074,-2753.9655509722625,-0.14154856484492484,9.203004370795043,7.225598497830106,-1.9774058729649369,12
430,430,O=C(CO1)C2C1=NCCC2,O=C1C(CCCN2)=C2OC1,10.0,-2033.5271854507282,-2033.7931801055288,0.2659946548005792,-2041.3936705708145,-2039.5833003072287,-1.8103702635858097,-7.866485120086281,-5.790120201699892,2.076364918386389,10
